,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_eta0,param_learning_rate,param_penalty,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
33,1.996573305130005,0.1778716677802564,0.015613079071044922,1.502831566802356e-05,0.01,adaptive,l2,"{'eta0': 0.01, 'learning_rate': 'adaptive', 'penalty': 'l2'}",0.6587320652529973,0.660881831199641,0.6365450916349121,0.6401673640167364,0.6574424017252792,0.6507537507659131,0.010246239756000546,15
34,2.315302276611328,0.1437223850428278,0.015613985061645509,1.3515116293638248e-05,0.01,adaptive,l1,"{'eta0': 0.01, 'learning_rate': 'adaptive', 'penalty': 'l1'}",0.6453551418760166,0.6526667252438274,0.6527663624172686,0.6399151413933963,0.6455502564564025,0.6472507254773823,0.004900018984801556,16
35,2.317086029052734,0.27321092432592103,0.015619516372680664,3.1084882314898723e-05,0.01,adaptive,elasticnet,"{'eta0': 0.01, 'learning_rate': 'adaptive', 'penalty': 'elasticnet'}",0.6637437636336149,0.645793886935353,0.6333071991883041,0.6407448220028334,0.6859841167632539,0.6539147577046718,0.018916238338673518,10
36,0.3173503398895264,0.05465475208009476,0.012496328353881836,0.0062481642067356204,0.1,constant,l2,"{'eta0': 0.1, 'learning_rate': 'constant', 'penalty': 'l2'}",0.6669557545942552,0.016215268647558945,0.0786653677545056,0.09084354722422494,0.05436925787641063,0.18140983921939108,0.24410738254052927,68
37,0.39130258560180664,0.1469280596360011,0.01248917579650879,0.0062446013911363965,0.1,constant,l1,"{'eta0': 0.1, 'learning_rate': 'constant', 'penalty': 'l1'}",0.666175497684489,0.6583676938088194,0.6661154788569367,0.04535498002834687,0.21894838531603644,0.4509924071389258,0.2660723053232654,39
38,0.3530567169189453,0.109406507261744,0.017134952545166015,0.003063088936937619,0.1,constant,elasticnet,"{'eta0': 0.1, 'learning_rate': 'constant', 'penalty': 'elasticnet'}",0.6669854314531193,0.664981569246972,0.2017797941022509,0.17974955277280857,0.03299536002749613,0.34929834152052935,0.26500455734844364,55
39,0.6408821105957031,0.10528945619166098,0.012490940093994141,0.00624548183621556,0.1,optimal,l2,"{'eta0': 0.1, 'learning_rate': 'optimal', 'penalty': 'l2'}",0.32999573924158504,0.6666567390883505,0.046143309648146565,0.6665772452234046,0.6501001059945823,0.4718946278392139,0.2485921452745591,31
40,1.0925943851470947,0.3637208802432002,0.01874089241027832,0.006234884877482204,0.1,optimal,l1,"{'eta0': 0.1, 'learning_rate': 'optimal', 'penalty': 'l1'}",0.6676028144186673,0.27661424740923257,0.6655256283217729,0.6675920950504508,0.11353747979944474,0.47817445299991357,0.2368329575151307,25
41,0.8360633850097656,0.31473834066112694,0.015619516372680664,0.009877744921243443,0.1,optimal,elasticnet,"{'eta0': 0.1, 'learning_rate': 'optimal', 'penalty': 'elasticnet'}",0.6903902289138116,0.6666666666666666,0.036113049546406144,0.032928195845185755,0.3631467330932104,0.3578489748130561,0.28812068198439517,49
42,0.6146609783172607,0.08265368364380975,0.019681644439697266,0.006067224946882026,0.1,invscaling,l2,"{'eta0': 0.1, 'learning_rate': 'invscaling', 'penalty': 'l2'}",0.672800586510264,0.6667758797861408,0.4825562817719681,0.6668652625934641,0.07564775472798467,0.5129291530779644,0.2302440222952903,23
